country_origin_id,country_origin_name,country_destiny_id,country_destiny_name,migrants_on_year_2000
TLS,Timor-Leste,IRQ,Iraq,0.0
TLS,Timor-Leste,IRL,Ireland,0.0
TLS,Timor-Leste,IMN,Isle of Man,0.0
TLS,Timor-Leste,ISR,Israel,0.0
TLS,Timor-Leste,ITA,Italy,13.0
TLS,Timor-Leste,JAM,Jamaica,0.0
TLS,Timor-Leste,JPN,Japan,10.0
TLS,Timor-Leste,JOR,Jordan,0.0
TLS,Timor-Leste,KAZ,Kazakhstan,0.0
TLS,Timor-Leste,KEN,Kenya,0.0
TLS,Timor-Leste,KIR,Kiribati,0.0
TLS,Timor-Leste,PRK,North Korea,0.0
TLS,Timor-Leste,KOR,South Korea,0.0
TLS,Timor-Leste,XKX,Kosovo,0.0
TLS,Timor-Leste,KWT,Kuwait,0.0
TLS,Timor-Leste,KGZ,Kyrgyz Republic,22.0
TLS,Timor-Leste,LAO,Lao PDR,0.0
TLS,Timor-Leste,LVA,Latvia,0.0
TLS,Timor-Leste,LBN,Lebanon,0.0
TLS,Timor-Leste,LSO,Lesotho,0.0
TLS,Timor-Leste,LBR,Liberia,0.0
TLS,Timor-Leste,LBY,Libya,0.0
TLS,Timor-Leste,LIE,Liechtenstein,0.0
TLS,Timor-Leste,LTU,Lithuania,0.0
TLS,Timor-Leste,LUX,Luxembourg,0.0
TLS,Timor-Leste,MAC,Macao,0.0
TLS,Timor-Leste,MKD,Macedonia,2.0
TLS,Timor-Leste,MDG,Madagascar,0.0
TLS,Timor-Leste,MWI,Malawi,0.0
TLS,Timor-Leste,MYS,Malaysia,4.0
TLS,Timor-Leste,MDV,Maldives,0.0
TLS,Timor-Leste,MLI,Mali,0.0
TLS,Timor-Leste,MLT,Malta,0.0
TLS,Timor-Leste,MHL,Marshall Islands,0.0
TLS,Timor-Leste,MTQ,Martinique,0.0
TLS,Timor-Leste,MRT,Mauritania,0.0
TLS,Timor-Leste,MUS,Mauritius,0.0
TLS,Timor-Leste,MYT,Mayotte,0.0
TLS,Timor-Leste,MEX,Mexico,0.0
TLS,Timor-Leste,FSM,Micronesia,0.0
TLS,Timor-Leste,MDA,Moldova,0.0
TLS,Timor-Leste,MCO,Monaco,0.0
TLS,Timor-Leste,MNG,Mongolia,0.0
TLS,Timor-Leste,MNE,Montenegro,0.0
TLS,Timor-Leste,MSR,Montserrat,0.0
TLS,Timor-Leste,MAR,Morocco,0.0
TLS,Timor-Leste,MOZ,Mozambique,0.0
TLS,Timor-Leste,MMR,Myanmar,6.0
TLS,Timor-Leste,NAM,Namibia,0.0
TLS,Timor-Leste,NRU,Naura,0.0
TLS,Timor-Leste,NPL,Nepal,2.0
TLS,Timor-Leste,NLD,Netherlands,0.0
TLS,Timor-Leste,ANT,Netherlands Antilles,0.0
TLS,Timor-Leste,NCL,New Caledonia,0.0
TLS,Timor-Leste,NZL,New Zealand,16.0
TLS,Timor-Leste,NIC,Nicaragua,0.0
TLS,Timor-Leste,NER,Niger,0.0
TLS,Timor-Leste,NGA,Nigeria,0.0
TLS,Timor-Leste,NIU,Niue,0.0
TLS,Timor-Leste,NFK,Norfolk Island,0.0
TLS,Timor-Leste,MNP,Northern Mariana Islands,3.0
TLS,Timor-Leste,NOR,Norway,0.0
TLS,Timor-Leste,OMN,Oman,0.0
TLS,Timor-Leste,PAK,Pakistan,0.0
TLS,Timor-Leste,PLW,Palau,1.0
TLS,Timor-Leste,PAN,Panama,0.0
TLS,Timor-Leste,PNG,Papua New Guinea,6.0
TLS,Timor-Leste,PRY,Paraguay,0.0
TLS,Timor-Leste,PER,Peru,0.0
TLS,Timor-Leste,PHL,Philippines,797.0
TLS,Timor-Leste,POL,Poland,0.0
TLS,Timor-Leste,PRT,Portugal,1171.0
TLS,Timor-Leste,PRI,Puerto Rico,0.0
TLS,Timor-Leste,QAT,Qatar,0.0
TLS,Timor-Leste,REU,Reunion,0.0
TLS,Timor-Leste,ROU,Romania,0.0
TLS,Timor-Leste,RUS,Russian Federation,3.0
TLS,Timor-Leste,RWA,Rwanda,0.0
TLS,Timor-Leste,SHN,Saint Helena,0.0
TLS,Timor-Leste,SPM,Saint Pierre and Miquelon,0.0
TLS,Timor-Leste,WSM,Samoa,0.0
TLS,Timor-Leste,SMR,San Marino,0.0
TLS,Timor-Leste,STP,Sao Tome and Principe,0.0
TLS,Timor-Leste,SAU,Saudi Arabia,0.0
TLS,Timor-Leste,SEN,Senegal,0.0
TLS,Timor-Leste,SRB,Serbia,0.0
TLS,Timor-Leste,SCG,Serbia and Montenegro,0.0
TLS,Timor-Leste,SYC,Seychelles,0.0
TLS,Timor-Leste,SLE,Sierra Leone,0.0
TLS,Timor-Leste,SGP,Singapore,4.0
TLS,Timor-Leste,SVK,Slovak Republic,0.0
TLS,Timor-Leste,SVN,Slovenia,0.0
TLS,Timor-Leste,SLB,Solomon Islands,0.0
TLS,Timor-Leste,SOM,Somalia,0.0
TLS,Timor-Leste,ZAF,South Africa,0.0
TLS,Timor-Leste,ESP,Spain,0.0
TLS,Timor-Leste,LKA,Sri Lanka,0.0
TLS,Timor-Leste,KNA,St. Kitts and Nevis,0.0
TLS,Timor-Leste,LCA,St. Lucia,0.0
TLS,Timor-Leste,VCT,St. Vincent and the Grenadines,0.0
TLS,Timor-Leste,SDN,Sudan,0.0
TLS,Timor-Leste,SUR,Suriname,0.0
TLS,Timor-Leste,SWZ,Swaziland,0.0
TLS,Timor-Leste,SWE,Sweden,0.0
TLS,Timor-Leste,CHE,Switzerland,6.0
TLS,Timor-Leste,SYR,Syrian Arab Republic,0.0
TLS,Timor-Leste,TWN,Taiwan,4.0
TLS,Timor-Leste,TJK,Tajikistan,0.0
TLS,Timor-Leste,TZA,Tanzania,0.0
TLS,Timor-Leste,THA,Thailand,648.0
TLS,Timor-Leste,TLS,Timor-Leste,0.0
TLS,Timor-Leste,TGO,Togo,0.0
TLS,Timor-Leste,TKL,Tokelau,0.0
TLS,Timor-Leste,TON,Tonga,0.0
TLS,Timor-Leste,TTO,Trinidad and Tobago,0.0
TLS,Timor-Leste,TUN,Tunisia,0.0
TLS,Timor-Leste,TUR,Turkey,0.0
TLS,Timor-Leste,TKM,Turkmenistan,0.0
TLS,Timor-Leste,TCA,Turks and Caicos Islands,0.0
TLS,Timor-Leste,TUV,Tuvalu,0.0
TLS,Timor-Leste,UGA,Uganda,0.0
TLS,Timor-Leste,UKR,Ukraine,1.0
TLS,Timor-Leste,ARE,United Arab Emirates,0.0
TLS,Timor-Leste,GBR,United Kingdom,0.0
TLS,Timor-Leste,USA,United States,11.0
TLS,Timor-Leste,URY,Uruguay,0.0
TLS,Timor-Leste,UZB,Uzbekistan,0.0
TLS,Timor-Leste,VUT,Vanuatu,0.0
TLS,Timor-Leste,VEN,Venezuela,3.0
TLS,Timor-Leste,VNM,Vietnam,23.0
TLS,Timor-Leste,VIR,Virgin Islands,0.0
TLS,Timor-Leste,VGB,Virgin Islands,0.0
TLS,Timor-Leste,WLF,Wallis and Futuna,0.0
TLS,Timor-Leste,PSE,West Bank and Gaza,0.0
TLS,Timor-Leste,YEM,Yemen,0.0
TLS,Timor-Leste,ZMB,Zambia,0.0
TLS,Timor-Leste,ZWE,Zimbabwe,0.0
TGO,Togo,AFG,Afghanistan,4.0
TGO,Togo,ALB,Albania,0.0
TGO,Togo,DZA,Algeria,0.0
TGO,Togo,ASM,American Samoa,0.0
TGO,Togo,AND,Andorra,1.0
TGO,Togo,AGO,Angola,0.0
TGO,Togo,AIA,Anguilla,0.0
TGO,Togo,ATG,Antigua and Barbuda,0.0
TGO,Togo,ARG,Argentina,0.0
TGO,Togo,ARM,Armenia,0.0
TGO,Togo,ABW,Aruba,0.0
TGO,Togo,AUS,Australia,3.0
TGO,Togo,AUT,Austria,29.0
TGO,Togo,AZE,Azerbaijan,0.0
TGO,Togo,BHS,Bahamas,0.0
TGO,Togo,BHR,Bahrain,0.0
TGO,Togo,BGD,Bangladesh,2.0
TGO,Togo,BRB,Barbados,0.0
TGO,Togo,BLR,Belarus,0.0
TGO,Togo,BEL,Belgium,72.0
TGO,Togo,BLZ,Belize,0.0
TGO,Togo,BEN,Benin,18505.0
TGO,Togo,BMU,Bermuda,0.0
TGO,Togo,BTN,Bhutan,0.0
TGO,Togo,BOL,Bolivia,2.0
TGO,Togo,BIH,Bosnia and Herzegovina,0.0
TGO,Togo,BWA,Botswana,4.0
TGO,Togo,BRA,Brazil,5.0
TGO,Togo,BRN,Brunei Darussalam,0.0
TGO,Togo,BGR,Bulgaria,0.0
TGO,Togo,BFA,Burkina Faso,7347.0
TGO,Togo,BDI,Burundi,4.0
TGO,Togo,KHM,Cambodia,0.0
TGO,Togo,CMR,Cameroon,6.0
TGO,Togo,CAN,Canada,342.0
TGO,Togo,CPV,Cape Verde,21.0
TGO,Togo,CYM,Cayman Islands,0.0
TGO,Togo,CAF,Central African Republic,16.0
TGO,Togo,TCD,Chad,2.0
TGO,Togo,CHI,Channel Islands,0.0
TGO,Togo,CHL,Chile,11.0
TGO,Togo,CHN,China,1.0
TGO,Togo,COL,Colombia,0.0
TGO,Togo,COM,Comoros,0.0
TGO,Togo,COD,Democratic Republic of the Congo,265.0
TGO,Togo,COG,Republic of the Congo,66.0
TGO,Togo,COK,Cook Islands,0.0
TGO,Togo,CRI,Costa Rica,0.0
TGO,Togo,CIV,Cote dIvoire,23182.0
TGO,Togo,HRV,Croatia,0.0
TGO,Togo,CUB,Cuba,1.0
TGO,Togo,CYP,Cyprus,0.0
TGO,Togo,CZE,Czech Republic,6.0
TGO,Togo,DNK,Denmark,26.0
TGO,Togo,DJI,Djibouti,7.0
TGO,Togo,DMA,Dominica,0.0
TGO,Togo,DOM,Dominican Republic,7.0
TGO,Togo,ECU,Ecuador,0.0
TGO,Togo,EGY,Egypt,5.0
TGO,Togo,SLV,El Salvador,0.0
TGO,Togo,GNQ,Equatorial Guinea,0.0
TGO,Togo,ERI,Eritrea,0.0
TGO,Togo,EST,Estonia,0.0
TGO,Togo,ETH,Ethiopia,123.0
TGO,Togo,FRO,Faeroe Islands,0.0
TGO,Togo,FLK,Malvinas,0.0
TGO,Togo,FJI,Fiji,0.0
TGO,Togo,FIN,Finland,1.0
TGO,Togo,FRA,France,232.0
TGO,Togo,GUF,French Guiana,21.0
TGO,Togo,PYF,French Polynesia,0.0
TGO,Togo,GAB,Gabon,5554.0
TGO,Togo,GMB,Gambia,43.0
TGO,Togo,GEO,Georgia,0.0
TGO,Togo,DEU,Germany,750.0
TGO,Togo,GHA,Ghana,20479.0
TGO,Togo,GIB,Gibraltar,0.0
TGO,Togo,GRC,Greece,4.0
TGO,Togo,GRL,Greenland,0.0
TGO,Togo,GRD,Grenada,0.0
TGO,Togo,GLP,Guadeloupe,15.0
TGO,Togo,GUM,Guam,0.0
TGO,Togo,GTM,Guatemala,0.0
TGO,Togo,GIN,Guinea,372.0
TGO,Togo,GNB,Guinea Bissau,7.0
TGO,Togo,GUY,Guyana,0.0
TGO,Togo,HTI,Haiti,0.0
TGO,Togo,HND,Honduras,0.0
TGO,Togo,HKG,Hong Kong,16.0
TGO,Togo,HUN,Hungary,2.0
TGO,Togo,ISL,Iceland,0.0
TGO,Togo,IND,India,348.0
TGO,Togo,IDN,Indonesia,0.0
TGO,Togo,IRN,Iran,0.0
TGO,Togo,IRQ,Iraq,0.0
TGO,Togo,IRL,Ireland,21.0
TGO,Togo,IMN,Isle of Man,0.0
TGO,Togo,ISR,Israel,0.0
TGO,Togo,ITA,Italy,683.0
TGO,Togo,JAM,Jamaica,0.0
TGO,Togo,JPN,Japan,1.0
TGO,Togo,JOR,Jordan,0.0
TGO,Togo,KAZ,Kazakhstan,0.0
TGO,Togo,KEN,Kenya,21.0
TGO,Togo,KIR,Kiribati,0.0
TGO,Togo,PRK,North Korea,0.0
TGO,Togo,KOR,South Korea,0.0
TGO,Togo,XKX,Kosovo,0.0
TGO,Togo,KWT,Kuwait,0.0
TGO,Togo,KGZ,Kyrgyz Republic,2.0
TGO,Togo,LAO,Lao PDR,0.0
TGO,Togo,LVA,Latvia,0.0
TGO,Togo,LBN,Lebanon,0.0
TGO,Togo,LSO,Lesotho,0.0
TGO,Togo,LBR,Liberia,274.0
TGO,Togo,LBY,Libya,0.0
TGO,Togo,LIE,Liechtenstein,0.0
TGO,Togo,LTU,Lithuania,0.0
TGO,Togo,LUX,Luxembourg,13.0
TGO,Togo,MAC,Macao,0.0
TGO,Togo,MKD,Macedonia,7.0
TGO,Togo,MDG,Madagascar,1.0
TGO,Togo,MWI,Malawi,3.0
TGO,Togo,MYS,Malaysia,7.0
TGO,Togo,MDV,Maldives,0.0
TGO,Togo,MLI,Mali,370.0
TGO,Togo,MLT,Malta,0.0
TGO,Togo,MHL,Marshall Islands,0.0
TGO,Togo,MTQ,Martinique,11.0
TGO,Togo,MRT,Mauritania,29.0
TGO,Togo,MUS,Mauritius,0.0
TGO,Togo,MYT,Mayotte,3.0
TGO,Togo,MEX,Mexico,1.0
TGO,Togo,FSM,Micronesia,0.0
TGO,Togo,MDA,Moldova,0.0
TGO,Togo,MCO,Monaco,2.0
TGO,Togo,MNG,Mongolia,0.0
TGO,Togo,MNE,Montenegro,0.0
TGO,Togo,MSR,Montserrat,0.0
TGO,Togo,MAR,Morocco,0.0
TGO,Togo,MOZ,Mozambique,3.0
TGO,Togo,MMR,Myanmar,0.0
TGO,Togo,NAM,Namibia,0.0
TGO,Togo,NRU,Naura,0.0
TGO,Togo,NPL,Nepal,3.0
TGO,Togo,NLD,Netherlands,227.0
TGO,Togo,ANT,Netherlands Antilles,0.0
TGO,Togo,NCL,New Caledonia,0.0
TGO,Togo,NZL,New Zealand,3.0
TGO,Togo,NIC,Nicaragua,0.0
TGO,Togo,NER,Niger,8491.0
TGO,Togo,NGA,Nigeria,39068.0
TGO,Togo,NIU,Niue,0.0
TGO,Togo,NFK,Norfolk Island,0.0
TGO,Togo,MNP,Northern Mariana Islands,0.0
TGO,Togo,NOR,Norway,24.0
TGO,Togo,OMN,Oman,0.0
TGO,Togo,PAK,Pakistan,12.0
TGO,Togo,PLW,Palau,0.0
TGO,Togo,PAN,Panama,0.0
TGO,Togo,PNG,Papua New Guinea,0.0
TGO,Togo,PRY,Paraguay,0.0
TGO,Togo,PER,Peru,0.0
TGO,Togo,PHL,Philippines,0.0
TGO,Togo,POL,Poland,2.0
TGO,Togo,PRT,Portugal,0.0
TGO,Togo,PRI,Puerto Rico,1.0
TGO,Togo,QAT,Qatar,0.0
TGO,Togo,REU,Reunion,0.0
TGO,Togo,ROU,Romania,0.0
TGO,Togo,RUS,Russian Federation,0.0
TGO,Togo,RWA,Rwanda,10.0
TGO,Togo,SHN,Saint Helena,0.0
TGO,Togo,SPM,Saint Pierre and Miquelon,0.0
TGO,Togo,WSM,Samoa,0.0
TGO,Togo,SMR,San Marino,0.0
TGO,Togo,STP,Sao Tome and Principe,0.0
TGO,Togo,SAU,Saudi Arabia,0.0
TGO,Togo,SEN,Senegal,776.0
TGO,Togo,SRB,Serbia,0.0
TGO,Togo,SCG,Serbia and Montenegro,1.0
TGO,Togo,SYC,Seychelles,0.0
TGO,Togo,SLE,Sierra Leone,22.0
TGO,Togo,SGP,Singapore,3.0
TGO,Togo,SVK,Slovak Republic,0.0
TGO,Togo,SVN,Slovenia,0.0
TGO,Togo,SLB,Solomon Islands,0.0
TGO,Togo,SOM,Somalia,0.0
TGO,Togo,ZAF,South Africa,0.0
TGO,Togo,ESP,Spain,34.0
TGO,Togo,LKA,Sri Lanka,0.0
TGO,Togo,KNA,St. Kitts and Nevis,0.0
TGO,Togo,LCA,St. Lucia,0.0
TGO,Togo,VCT,St. Vincent and the Grenadines,0.0
TGO,Togo,SDN,Sudan,298.0
TGO,Togo,SUR,Suriname,0.0
TGO,Togo,SWZ,Swaziland,0.0
TGO,Togo,SWE,Sweden,90.0
TGO,Togo,CHE,Switzerland,167.0
TGO,Togo,SYR,Syrian Arab Republic,0.0
TGO,Togo,TWN,Taiwan,0.0
TGO,Togo,TJK,Tajikistan,0.0
TGO,Togo,TZA,Tanzania,2.0
TGO,Togo,THA,Thailand,0.0
TGO,Togo,TLS,Timor-Leste,0.0
TGO,Togo,TGO,Togo,0.0
TGO,Togo,TKL,Tokelau,0.0
TGO,Togo,TON,Tonga,0.0
TGO,Togo,TTO,Trinidad and Tobago,0.0
TGO,Togo,TUN,Tunisia,0.0
TGO,Togo,TUR,Turkey,0.0
TGO,Togo,TKM,Turkmenistan,0.0
TGO,Togo,TCA,Turks and Caicos Islands,0.0
TGO,Togo,TUV,Tuvalu,0.0
TGO,Togo,UGA,Uganda,7.0
TGO,Togo,UKR,Ukraine,0.0
TGO,Togo,ARE,United Arab Emirates,0.0
TGO,Togo,GBR,United Kingdom,615.0
TGO,Togo,USA,United States,1331.0
TGO,Togo,URY,Uruguay,0.0
TGO,Togo,UZB,Uzbekistan,0.0
TGO,Togo,VUT,Vanuatu,0.0
TGO,Togo,VEN,Venezuela,0.0
TGO,Togo,VNM,Vietnam,0.0
TGO,Togo,VIR,Virgin Islands,0.0
TGO,Togo,VGB,Virgin Islands,0.0
TGO,Togo,WLF,Wallis and Futuna,0.0
TGO,Togo,PSE,West Bank and Gaza,0.0
TGO,Togo,YEM,Yemen,0.0
TGO,Togo,ZMB,Zambia,0.0
TGO,Togo,ZWE,Zimbabwe,11.0
TGO,Togo,AFG,Afghanistan,2.0
TGO,Togo,ALB,Albania,0.0
TGO,Togo,DZA,Algeria,0.0
TGO,Togo,ASM,American Samoa,0.0
TGO,Togo,AND,Andorra,1.0
TGO,Togo,AGO,Angola,0.0
TGO,Togo,AIA,Anguilla,0.0
TGO,Togo,ATG,Antigua and Barbuda,0.0
TGO,Togo,ARG,Argentina,0.0
TGO,Togo,ARM,Armenia,0.0
TGO,Togo,ABW,Aruba,0.0
TGO,Togo,AUS,Australia,9.0
TGO,Togo,AUT,Austria,66.0
TGO,Togo,AZE,Azerbaijan,0.0
TGO,Togo,BHS,Bahamas,0.0
TGO,Togo,BHR,Bahrain,0.0
TGO,Togo,BGD,Bangladesh,9.0
TGO,Togo,BRB,Barbados,0.0
TGO,Togo,BLR,Belarus,0.0
TGO,Togo,BEL,Belgium,85.0
TGO,Togo,BLZ,Belize,0.0
TGO,Togo,BEN,Benin,10159.0
TGO,Togo,BMU,Bermuda,0.0
TGO,Togo,BTN,Bhutan,0.0
TGO,Togo,BOL,Bolivia,0.0
TGO,Togo,BIH,Bosnia and Herzegovina,0.0
TGO,Togo,BWA,Botswana,5.0
TGO,Togo,BRA,Brazil,9.0
TGO,Togo,BRN,Brunei Darussalam,0.0
TGO,Togo,BGR,Bulgaria,0.0
TGO,Togo,BFA,Burkina Faso,3168.0
TGO,Togo,BDI,Burundi,5.0
TGO,Togo,KHM,Cambodia,0.0
TGO,Togo,CMR,Cameroon,18.0
TGO,Togo,CAN,Canada,440.0
TGO,Togo,CPV,Cape Verde,21.0
TGO,Togo,CYM,Cayman Islands,0.0
TGO,Togo,CAF,Central African Republic,23.0
TGO,Togo,TCD,Chad,3.0
TGO,Togo,CHI,Channel Islands,0.0
TGO,Togo,CHL,Chile,8.0
TGO,Togo,CHN,China,2.0
TGO,Togo,COL,Colombia,5.0
TGO,Togo,COM,Comoros,0.0
TGO,Togo,COD,Democratic Republic of the Congo,243.0
TGO,Togo,COG,Republic of the Congo,57.0
TGO,Togo,COK,Cook Islands,0.0
TGO,Togo,CRI,Costa Rica,0.0
TGO,Togo,CIV,Cote dIvoire,18926.0
TGO,Togo,HRV,Croatia,0.0
TGO,Togo,CUB,Cuba,3.0
TGO,Togo,CYP,Cyprus,0.0
TGO,Togo,CZE,Czech Republic,9.0
TGO,Togo,DNK,Denmark,77.0
TGO,Togo,DJI,Djibouti,14.0
TGO,Togo,DMA,Dominica,0.0
TGO,Togo,DOM,Dominican Republic,7.0
TGO,Togo,ECU,Ecuador,0.0
TGO,Togo,EGY,Egypt,26.0
TGO,Togo,SLV,El Salvador,0.0
TGO,Togo,GNQ,Equatorial Guinea,0.0
TGO,Togo,ERI,Eritrea,0.0
TGO,Togo,EST,Estonia,0.0
TGO,Togo,ETH,Ethiopia,149.0
TGO,Togo,FRO,Faeroe Islands,0.0
TGO,Togo,FLK,Malvinas,0.0
TGO,Togo,FJI,Fiji,0.0
TGO,Togo,FIN,Finland,12.0
TGO,Togo,FRA,France,226.0
TGO,Togo,GUF,French Guiana,20.0
TGO,Togo,PYF,French Polynesia,0.0
TGO,Togo,GAB,Gabon,5451.0
TGO,Togo,GMB,Gambia,62.0
TGO,Togo,GEO,Georgia,0.0
TGO,Togo,DEU,Germany,1395.0
TGO,Togo,GHA,Ghana,20027.0
TGO,Togo,GIB,Gibraltar,0.0
TGO,Togo,GRC,Greece,3.0
TGO,Togo,GRL,Greenland,0.0
TGO,Togo,GRD,Grenada,0.0
TGO,Togo,GLP,Guadeloupe,12.0
TGO,Togo,GUM,Guam,0.0
TGO,Togo,GTM,Guatemala,0.0
TGO,Togo,GIN,Guinea,637.0
TGO,Togo,GNB,Guinea Bissau,12.0
TGO,Togo,GUY,Guyana,0.0
TGO,Togo,HTI,Haiti,0.0
TGO,Togo,HND,Honduras,0.0
TGO,Togo,HKG,Hong Kong,22.0
TGO,Togo,HUN,Hungary,2.0
TGO,Togo,ISL,Iceland,0.0
TGO,Togo,IND,India,134.0
TGO,Togo,IDN,Indonesia,0.0
TGO,Togo,IRN,Iran,0.0
TGO,Togo,IRQ,Iraq,0.0
TGO,Togo,IRL,Ireland,30.0
TGO,Togo,IMN,Isle of Man,0.0
TGO,Togo,ISR,Israel,0.0
TGO,Togo,ITA,Italy,717.0
TGO,Togo,JAM,Jamaica,0.0
TGO,Togo,JPN,Japan,2.0
TGO,Togo,JOR,Jordan,0.0
TGO,Togo,KAZ,Kazakhstan,0.0
TGO,Togo,KEN,Kenya,26.0
TGO,Togo,KIR,Kiribati,0.0
TGO,Togo,PRK,North Korea,0.0
TGO,Togo,KOR,South Korea,0.0
TGO,Togo,XKX,Kosovo,0.0
TGO,Togo,KWT,Kuwait,0.0
TGO,Togo,KGZ,Kyrgyz Republic,1.0
TGO,Togo,LAO,Lao PDR,0.0
TGO,Togo,LVA,Latvia,0.0
TGO,Togo,LBN,Lebanon,0.0
TGO,Togo,LSO,Lesotho,0.0
TGO,Togo,LBR,Liberia,215.0
TGO,Togo,LBY,Libya,0.0
TGO,Togo,LIE,Liechtenstein,0.0
TGO,Togo,LTU,Lithuania,0.0
TGO,Togo,LUX,Luxembourg,22.0
TGO,Togo,MAC,Macao,0.0
TGO,Togo,MKD,Macedonia,5.0
TGO,Togo,MDG,Madagascar,1.0
TGO,Togo,MWI,Malawi,2.0
TGO,Togo,MYS,Malaysia,6.0
TGO,Togo,MDV,Maldives,0.0
TGO,Togo,MLI,Mali,539.0
TGO,Togo,MLT,Malta,0.0
TGO,Togo,MHL,Marshall Islands,0.0
TGO,Togo,MTQ,Martinique,9.0
TGO,Togo,MRT,Mauritania,95.0
TGO,Togo,MUS,Mauritius,0.0
TGO,Togo,MYT,Mayotte,3.0
TGO,Togo,MEX,Mexico,1.0
TGO,Togo,FSM,Micronesia,0.0
TGO,Togo,MDA,Moldova,0.0
TGO,Togo,MCO,Monaco,2.0
TGO,Togo,MNG,Mongolia,0.0
TGO,Togo,MNE,Montenegro,0.0
TGO,Togo,MSR,Montserrat,0.0
TGO,Togo,MAR,Morocco,0.0
TGO,Togo,MOZ,Mozambique,3.0
TGO,Togo,MMR,Myanmar,0.0
TGO,Togo,NAM,Namibia,0.0
TGO,Togo,NRU,Naura,0.0
TGO,Togo,NPL,Nepal,3.0
TGO,Togo,NLD,Netherlands,676.0
TGO,Togo,ANT,Netherlands Antilles,0.0
TGO,Togo,NCL,New Caledonia,0.0
TGO,Togo,NZL,New Zealand,0.0
TGO,Togo,NIC,Nicaragua,0.0
TGO,Togo,NER,Niger,4035.0
TGO,Togo,NGA,Nigeria,37846.0
TGO,Togo,NIU,Niue,0.0
TGO,Togo,NFK,Norfolk Island,0.0
TGO,Togo,MNP,Northern Mariana Islands,0.0
TGO,Togo,NOR,Norway,40.0
TGO,Togo,OMN,Oman,0.0
TGO,Togo,PAK,Pakistan,19.0
TGO,Togo,PLW,Palau,0.0
TGO,Togo,PAN,Panama,0.0
TGO,Togo,PNG,Papua New Guinea,0.0
TGO,Togo,PRY,Paraguay,0.0
TGO,Togo,PER,Peru,0.0
TGO,Togo,PHL,Philippines,0.0
TGO,Togo,POL,Poland,2.0
TGO,Togo,PRT,Portugal,0.0
TGO,Togo,PRI,Puerto Rico,1.0
TGO,Togo,QAT,Qatar,0.0
TGO,Togo,REU,Reunion,0.0
TGO,Togo,ROU,Romania,0.0
TGO,Togo,RUS,Russian Federation,0.0
TGO,Togo,RWA,Rwanda,15.0
TGO,Togo,SHN,Saint Helena,0.0
TGO,Togo,SPM,Saint Pierre and Miquelon,0.0
TGO,Togo,WSM,Samoa,0.0
TGO,Togo,SMR,San Marino,0.0
TGO,Togo,STP,Sao Tome and Principe,0.0
TGO,Togo,SAU,Saudi Arabia,0.0
TGO,Togo,SEN,Senegal,625.0
TGO,Togo,SRB,Serbia,0.0
TGO,Togo,SCG,Serbia and Montenegro,1.0
TGO,Togo,SYC,Seychelles,0.0
TGO,Togo,SLE,Sierra Leone,13.0
TGO,Togo,SGP,Singapore,4.0
TGO,Togo,SVK,Slovak Republic,0.0
TGO,Togo,SVN,Slovenia,0.0
TGO,Togo,SLB,Solomon Islands,0.0
TGO,Togo,SOM,Somalia,0.0
TGO,Togo,ZAF,South Africa,0.0
TGO,Togo,ESP,Spain,88.0
TGO,Togo,LKA,Sri Lanka,0.0
TGO,Togo,KNA,St. Kitts and Nevis,0.0
TGO,Togo,LCA,St. Lucia,0.0
TGO,Togo,VCT,St. Vincent and the Grenadines,0.0
TGO,Togo,SDN,Sudan,316.0
TGO,Togo,SUR,Suriname,0.0
TGO,Togo,SWZ,Swaziland,0.0
TGO,Togo,SWE,Sweden,140.0
TGO,Togo,CHE,Switzerland,273.0
TGO,Togo,SYR,Syrian Arab Republic,0.0
TGO,Togo,TWN,Taiwan,0.0
TGO,Togo,TJK,Tajikistan,0.0
TGO,Togo,TZA,Tanzania,3.0
TGO,Togo,THA,Thailand,0.0
TGO,Togo,TLS,Timor-Leste,0.0
TGO,Togo,TGO,Togo,0.0
TGO,Togo,TKL,Tokelau,0.0
TGO,Togo,TON,Tonga,0.0
TGO,Togo,TTO,Trinidad and Tobago,0.0
TGO,Togo,TUN,Tunisia,0.0
TGO,Togo,TUR,Turkey,2.0
TGO,Togo,TKM,Turkmenistan,0.0
TGO,Togo,TCA,Turks and Caicos Islands,0.0
TGO,Togo,TUV,Tuvalu,0.0
TGO,Togo,UGA,Uganda,11.0
TGO,Togo,UKR,Ukraine,0.0
TGO,Togo,ARE,United Arab Emirates,0.0
TGO,Togo,GBR,United Kingdom,573.0
TGO,Togo,USA,United States,1733.0
TGO,Togo,URY,Uruguay,0.0
TGO,Togo,UZB,Uzbekistan,0.0
TGO,Togo,VUT,Vanuatu,0.0
TGO,Togo,VEN,Venezuela,0.0
TGO,Togo,VNM,Vietnam,0.0
TGO,Togo,VIR,Virgin Islands,0.0
TGO,Togo,VGB,Virgin Islands,0.0
TGO,Togo,WLF,Wallis and Futuna,0.0
TGO,Togo,PSE,West Bank and Gaza,0.0
TGO,Togo,YEM,Yemen,0.0
TGO,Togo,ZMB,Zambia,0.0
TGO,Togo,ZWE,Zimbabwe,7.0
TKL,Tokelau,AFG,Afghanistan,0.0
TKL,Tokelau,ALB,Albania,0.0
TKL,Tokelau,DZA,Algeria,0.0
TKL,Tokelau,ASM,American Samoa,13.0
TKL,Tokelau,AND,Andorra,0.0
